4744760308055617|03|2028|000
4744760308051616|03|2028|000
4744760308054867|03|2028|000
4744760308056235|03|2028|000
4744760308056151|03|2028|000
4744760308051632|03|2028|000
4744760308053463|03|2028|000
4744760308053539|03|2028|000
4744760308050378|03|2028|000
4744760308056557|03|2028|000
4744760308053042|03|2028|000
4744760308056219|03|2028|000
4744760308056029|03|2028|000
4744760308050287|03|2028|000
4744760308057316|03|2028|000
4744760308053208|03|2028|000
4744760308058231|03|2028|000
4744760308055146|03|2028|000
4744760308052747|03|2028|000
4744760308058546|03|2028|000
4744760308055047|03|2028|000
4744760308054412|03|2028|000
4744760308057530|03|2028|000
4744760308056631|03|2028|000
4744760308051178|03|2028|000
4744760308055609|03|2028|000
4744760308056706|03|2028|000
4744760308057068|03|2028|000
4744760308052002|03|2028|000
4744760308050386|03|2028|000
4744760308057464|03|2028|000
4744760308050121|03|2028|000
4744760308057456|03|2028|000
4744760308056532|03|2028|000
4744760308057779|03|2028|000
4744760308054222|03|2028|000
4744760308052374|03|2028|000
4744760308053182|03|2028|000
4744760308054032|03|2028|000
4744760308057829|03|2028|000
4744760308056664|03|2028|000
4744760308056441|03|2028|000
4744760308052846|03|2028|000
4744760308057860|03|2028|000
4744760308057027|03|2028|000
4744760308050741|03|2028|000
4744760308056144|03|2028|000
4744760308054578|03|2028|000
4744760308052309|03|2028|000
4744760308050014|03|2028|000
4744760308055641|03|2028|000
4744760308055518|03|2028|000
4744760308053265|03|2028|000
4744760308056284|03|2028|000
4744760308051137|03|2028|000
4744760308054081|03|2028|000
4744760308057415|03|2028|000
4744760308055344|03|2028|000
4744760308052416|03|2028|000
4744760308055104|03|2028|000
4744760308050576|03|2028|000
4744760308057803|03|2028|000
4744760308050527|03|2028|000
4744760308053661|03|2028|000
4744760308058629|03|2028|000
4744760308056110|03|2028|000
4744760308058587|03|2028|000
4744760308051020|03|2028|000
4744760308058140|03|2028|000
4744760308054776|03|2028|000
4744760308058603|03|2028|000
4744760308057621|03|2028|000
4744760308054123|03|2028|000
4744760308052713|03|2028|000
4744760308052044|03|2028|000
4744760308050485|03|2028|000
4744760308055427|03|2028|000
4744760308056607|03|2028|000
4744760308051301|03|2028|000
4744760308052663|03|2028|000
4744760308051400|03|2028|000
4744760308052341|03|2028|000
4744760308056060|03|2028|000
4744760308053521|03|2028|000
4744760308055187|03|2028|000
4744760308050410|03|2028|000
4744760308056524|03|2028|000
4744760308052838|03|2028|000
4744760308056540|03|2028|000
4744760308052226|03|2028|000
4744760308056276|03|2028|000
4744760308053620|03|2028|000
4744760308058751|03|2028|000
4744760308053844|03|2028|000
4744760308050444|03|2028|000
4744760308055286|03|2028|000
4744760308050212|03|2028|000
4744760308057076|03|2028|000
4744760308052440|03|2028|000
4744760308058033|03|2028|000
4744760308058066|03|2028|000
4744760308058819|03|2028|000
4744760308050261|03|2028|000
4744760308054727|03|2028|000
4744760308052317|03|2028|000
4744760308055849|03|2028|000
4744760308056888|03|2028|000
4744760308052648|03|2028|000
4744760308055542|03|2028|000
4744760308055070|03|2028|000
4744760308058520|03|2028|000
4744760308055443|03|2028|000
4744760308051582|03|2028|000
4744760308051855|03|2028|000
4744760308058041|03|2028|000
4744760308058082|03|2028|000
4744760308055633|03|2028|000
4744760308057738|03|2028|000
4744760308057100|03|2028|000
4744760308058827|03|2028|000
4744760308051277|03|2028|000
4744760308051806|03|2028|000
4744760308056813|03|2028|000
4744760308056425|03|2028|000
4744760308056649|03|2028|000
4744760308051541|03|2028|000
4744760308058306|03|2028|000
4744760308050022|03|2028|000
4744760308056672|03|2028|000
4744760308054024|03|2028|000
4744760308051228|03|2028|000
4744760308055039|03|2028|000
4744760308052200|03|2028|000
4744760308054461|03|2028|000
4744760308051731|03|2028|000
4744760308056227|03|2028|000
4744760308053174|03|2028|000
4744760308051558|03|2028|000
4744760308051160|03|2028|000
4744760308055385|03|2028|000
4744760308052523|03|2028|000
4744760308053570|03|2028|000
4744760308058769|03|2028|000
4744760308057654|03|2028|000
4744760308054586|03|2028|000
4744760308057381|03|2028|000
4744760308056805|03|2028|000
4744760308056268|03|2028|000
4744760308053562|03|2028|000
4744760308052218|03|2028|000
4744760308055674|03|2028|000
4744760308056342|03|2028|000
4744760308058330|03|2028|000
4744760308055740|03|2028|000
4744760308052465|03|2028|000
4744760308057571|03|2028|000
4744760308057274|03|2028|000
4744760308054644|03|2028|000
4744760308053059|03|2028|000
4744760308051103|03|2028|000
4744760308056771|03|2028|000
4744760308053372|03|2028|000
4744760308056714|03|2028|000
4744760308053281|03|2028|000
4744760308056847|03|2028|000
4744760308055773|03|2028|000
4744760308050857|03|2028|000
4744760308050766|03|2028|000
4744760308055765|03|2028|000
4744760308050642|03|2028|000
4744760308051111|03|2028|000
4744760308056318|03|2028|000
4744760308054438|03|2028|000
4744760308053117|03|2028|000
4744760308058488|03|2028|000
4744760308055567|03|2028|000
4744760308053828|03|2028|000
4744760308050584|03|2028|000
4744760308054552|03|2028|000
4744760308050543|03|2028|000
4744760308053158|03|2028|000
4744760308052333|03|2028|000
4744760308051715|03|2028|000
4744760308050238|03|2028|000
4744760308057753|03|2028|000
4744760308053380|03|2028|000
4744760308051467|03|2028|000
4744760308054768|03|2028|000
4744760308055237|03|2028|000
4744760308051525|03|2028|000
4744760308053422|03|2028|000
4744760308058512|03|2028|000
4744760308056177|03|2028|000
4744760308050253|03|2028|000
4744760308054149|03|2028|000
4744760308054354|03|2028|000
4744760308053323|03|2028|000
4744760308050063|03|2028|000
4744760308050451|03|2028|000
4744760308058777|03|2028|000
4744760308057084|03|2028|000
4744760308054800|03|2028|000
4744760308052556|03|2028|000
4744760308054842|03|2028|000
4744760308054156|03|2028|000
4744760308052168|03|2028|000
4744760308051566|03|2028|000
4744760308056300|03|2028|000
4744760308057662|03|2028|000
4744760308056789|03|2028|000
4744760308056102|03|2028|000
4744760308051251|03|2028|000
4744760308056011|03|2028|000
4744760308058348|03|2028|000
4744760308054487|03|2028|000
4744760308057019|03|2028|000
4744760308055252|03|2028|000
4744760308056730|03|2028|000
4744760308051624|03|2028|000
4744760308057126|03|2028|000
4744760308050139|03|2028|000
4744760308054859|03|2028|000
4744760308051202|03|2028|000
4744760308055179|03|2028|000
4744760308056086|03|2028|000
4744760308057324|03|2028|000
4744760308055153|03|2028|000
4744760308055575|03|2028|000
4744760308053802|03|2028|000
4744760308058108|03|2028|000
4744760308051269|03|2028|000
4744760308058868|03|2028|000
4744760308058165|03|2028|000
4744760308050840|03|2028|000
4744760308052085|03|2028|000
4744760308050154|03|2028|000
4744760308057605|03|2028|000
4744760308051376|03|2028|000
4744760308055120|03|2028|000
4744760308057233|03|2028|000
4744760308055088|03|2028|000
4744760308055732|03|2028|000
4744760308050352|03|2028|000
4744760308054115|03|2028|000
4744760308054347|03|2028|000
4744760308051210|03|2028|000
4744760308055013|03|2028|000
4744760308052481|03|2028|000
4744760308051772|03|2028|000
4744760308057001|03|2028|000
4744760308058801|03|2028|000
4744760308055260|03|2028|000
4744760308058223|03|2028|000
4744760308058157|03|2028|000
4744760308052507|03|2028|000
4744760308051038|03|2028|000
4744760308055328|03|2028|000
4744760308058843|03|2028|000
4744760308052770|03|2028|000
4744760308058363|03|2028|000
4744760308058413|03|2028|000
4744760308052036|03|2028|000
4744760308053604|03|2028|000
4744760308054008|03|2028|000
4744760308055757|03|2028|000
4744760308058710|03|2028|000
4744760308053471|03|2028|000
4744760308051780|03|2028|000
4744760308053612|03|2028|000
4744760308057589|03|2028|000
4744760308057167|03|2028|000
4744760308057332|03|2028|000
4744760308054420|03|2028|000
4744760308056748|03|2028|000
4744760308051012|03|2028|000
4744760308056037|03|2028|000
4744760308051335|03|2028|000
4744760308052127|03|2028|000
4744760308053448|03|2028|000
4744760308050774|03|2028|000
4744760308054701|03|2028|000
4744760308050733|03|2028|000
4744760308050071|03|2028|000
4744760308057241|03|2028|000
4744760308056581|03|2028|000
4744760308055534|03|2028|000
4744760308054388|03|2028|000
4744760308052184|03|2028|000
4744760308058835|03|2028|000
4744760308056615|03|2028|000
4744760308053018|03|2028|000
4744760308052010|03|2028|000
4744760308050600|03|2028|000
4744760308054073|03|2028|000
4744760308053489|03|2028|000
4744760308052762|03|2028|000
4744760308056185|03|2028|000
4744760308051426|03|2028|000
4744760308053026|03|2028|000
4744760308054610|03|2028|000
4744760308055724|03|2028|000
4744760308052721|03|2028|000
4744760308055583|03|2028|000
4744760308057670|03|2028|000
4744760308057761|03|2028|000
4744760308053273|03|2028|000
4744760308056201|03|2028|000
4744760308053703|03|2028|000
4744760308057480|03|2028|000
4744760308052135|03|2028|000
4744760308052879|03|2028|000
4744760308058124|03|2028|000
4744760308055781|03|2028|000
4744760308052812|03|2028|000
4744760308056375|03|2028|000
4744760308054685|03|2028|000
4744760308058728|03|2028|000
4744760308051061|03|2028|000
4744760308054180|03|2028|000
4744760308053034|03|2028|000
4744760308051343|03|2028|000
4744760308051475|03|2028|000
4744760308053430|03|2028|000
4744760308054628|03|2028|000
4744760308057159|03|2028|000
4744760308053455|03|2028|000
4744760308051145|03|2028|000
4744760308051434|03|2028|000
4744760308050535|03|2028|000
4744760308058850|03|2028|000
4744760308050246|03|2028|000
4744760308051707|03|2028|000
4744760308056508|03|2028|000
4744760308053141|03|2028|000
4744760308055807|03|2028|000
4744760308051608|03|2028|000
4744760308055054|03|2028|000
4744760308050758|03|2028|000
4744760308053737|03|2028|000
4744760308053687|03|2028|000
4744760308056763|03|2028|000
4744760308058454|03|2028|000
4744760308050105|03|2028|000
4744760308054230|03|2028|000
